,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_test,positive_rate,total_vaccinations,new_vaccinations,people_vaccinated
256,2020-10-12,7175880.0,55342.0,109856.0,706.0,87872093.0,994851.0,0.062,0.0,0.0,0.0
257,2020-10-13,7239389.0,63509.0,110586.0,730.0,88945107.0,1073014.0,0.061,0.0,0.0,0.0
258,2020-10-14,7307097.0,67708.0,111266.0,680.0,90090122.0,1145015.0,0.06,0.0,0.0,0.0
259,2020-10-15,7370468.0,63371.0,112161.0,895.0,91226305.0,1136183.0,0.06,0.0,0.0,0.0
260,2020-10-16,7432680.0,62212.0,112998.0,837.0,92254927.0,1028622.0,0.059000000000000004,0.0,0.0,0.0
261,2020-10-17,7494551.0,61871.0,114031.0,1033.0,93254017.0,999090.0,0.059000000000000004,0.0,0.0,0.0
262,2020-10-18,7550273.0,55722.0,114610.0,579.0,94224190.0,970173.0,0.057999999999999996,0.0,0.0,0.0
263,2020-10-19,7597063.0,46790.0,115197.0,587.0,95083976.0,859786.0,0.057999999999999996,0.0,0.0,0.0
264,2020-10-20,7651107.0,54044.0,115914.0,717.0,96116771.0,1032795.0,0.057,0.0,0.0,0.0
265,2020-10-21,7706946.0,55839.0,116616.0,702.0,97200379.0,1083608.0,0.055999999999999994,0.0,0.0,0.0
266,2020-10-22,7761312.0,54366.0,117306.0,690.0,98670363.0,1469984.0,0.053,0.0,0.0,0.0
267,2020-10-23,7814682.0,53370.0,117956.0,650.0,100113085.0,1442722.0,0.049,0.0,0.0,0.0
268,2020-10-24,7864811.0,50129.0,118534.0,578.0,101382564.0,1269479.0,0.046,0.0,0.0,0.0
269,2020-10-25,7909959.0,45148.0,119014.0,480.0,102523469.0,1140905.0,0.043,0.0,0.0,0.0
270,2020-10-26,7946429.0,36470.0,119502.0,488.0,103462778.0,939309.0,0.042,0.0,0.0,0.0
271,2020-10-27,7990322.0,43893.0,120010.0,508.0,104420894.0,958116.0,0.040999999999999995,0.0,0.0,0.0
272,2020-10-28,8040203.0,49881.0,120527.0,517.0,105487680.0,1066786.0,0.04,0.0,0.0,0.0
273,2020-10-29,8088851.0,48648.0,121090.0,563.0,106563440.0,1075760.0,0.040999999999999995,0.0,0.0,0.0
274,2020-10-30,8137119.0,48268.0,121641.0,551.0,107728088.0,1164648.0,0.042,0.0,0.0,0.0
275,2020-10-31,8184082.0,46963.0,122111.0,470.0,108796064.0,1067976.0,0.043,0.0,0.0,0.0
276,2020-11-01,8229313.0,45231.0,122607.0,496.0,109887303.0,1091239.0,0.043,0.0,0.0,0.0
277,2020-11-02,8267623.0,38310.0,123097.0,490.0,110743103.0,855800.0,0.044000000000000004,0.0,0.0,0.0
278,2020-11-03,8313876.0,46253.0,123611.0,514.0,111789350.0,1046247.0,0.044000000000000004,0.0,0.0,0.0
279,2020-11-04,8364086.0,50210.0,124315.0,704.0,112998959.0,1209609.0,0.043,0.0,0.0,0.0
280,2020-11-05,8411724.0,47638.0,124985.0,670.0,114208384.0,1209425.0,0.042,0.0,0.0,0.0
281,2020-11-06,8462080.0,50356.0,125562.0,577.0,115429095.0,1220711.0,0.042,0.0,0.0,0.0
282,2020-11-07,8507754.0,45674.0,126121.0,559.0,116542304.0,1113209.0,0.042,0.0,0.0,0.0
283,2020-11-08,8553657.0,45903.0,126611.0,490.0,117736791.0,1194487.0,0.040999999999999995,0.0,0.0,0.0
284,2020-11-09,8591730.0,38073.0,127059.0,448.0,118572192.0,835401.0,0.040999999999999995,0.0,0.0,0.0
285,2020-11-10,8636011.0,44281.0,127571.0,512.0,119615857.0,1043665.0,0.040999999999999995,0.0,0.0,0.0
286,2020-11-11,8683916.0,47905.0,128121.0,550.0,120769151.0,1153294.0,0.040999999999999995,0.0,0.0,0.0
287,2020-11-12,8728795.0,44879.0,128668.0,547.0,121962509.0,1193358.0,0.040999999999999995,0.0,0.0,0.0
288,2020-11-13,8773479.0,44684.0,129188.0,520.0,123101739.0,1139230.0,0.040999999999999995,0.0,0.0,0.0
289,2020-11-14,8814579.0,41100.0,129635.0,447.0,124031230.0,929491.0,0.040999999999999995,0.0,0.0,0.0
290,2020-11-15,8845127.0,30548.0,130070.0,435.0,124836819.0,805589.0,0.040999999999999995,0.0,0.0,0.0
291,2020-11-16,8874290.0,29163.0,130519.0,449.0,125698525.0,861706.0,0.04,0.0,0.0,0.0
292,2020-11-17,8912907.0,38617.0,130993.0,474.0,126542907.0,844382.0,0.04,0.0,0.0,0.0
293,2020-11-18,8958483.0,45576.0,131578.0,585.0,127480186.0,937279.0,0.040999999999999995,0.0,0.0,0.0
294,2020-11-19,9004365.0,45882.0,132162.0,584.0,128508389.0,1028203.0,0.042,0.0,0.0,0.0
295,2020-11-20,9050597.0,46232.0,132726.0,564.0,129591786.0,1083397.0,0.043,0.0,0.0,0.0
296,2020-11-21,9095806.0,45209.0,133227.0,501.0,130657808.0,1066022.0,0.042,0.0,0.0,0.0
297,2020-11-22,9139865.0,44059.0,133738.0,511.0,131733134.0,1075326.0,0.043,0.0,0.0,0.0
298,2020-11-23,9177840.0,37975.0,134218.0,480.0,132582730.0,849596.0,0.044000000000000004,0.0,0.0,0.0
299,2020-11-24,9222216.0,44376.0,134699.0,481.0,133682275.0,1099545.0,0.043,0.0,0.0,0.0
300,2020-11-25,9266705.0,44489.0,135223.0,524.0,134841307.0,1159032.0,0.042,0.0,0.0,0.0
301,2020-11-26,9309787.0,43082.0,135715.0,492.0,135931545.0,1090238.0,0.040999999999999995,0.0,0.0,0.0
302,2020-11-27,9351109.0,41322.0,136200.0,485.0,137062749.0,1131204.0,0.04,0.0,0.0,0.0
303,2020-11-28,9392919.0,41810.0,136696.0,496.0,138220354.0,1157605.0,0.039,0.0,0.0,0.0
304,2020-11-29,9431691.0,38772.0,137139.0,443.0,139503803.0,1283449.0,0.038,0.0,0.0,0.0
305,2020-11-30,9462809.0,31118.0,137621.0,482.0,140379976.0,876173.0,0.037000000000000005,0.0,0.0,0.0
306,2020-12-01,9499413.0,36604.0,138122.0,501.0,141349298.0,969322.0,0.036000000000000004,0.0,0.0,0.0
307,2020-12-02,9534964.0,35551.0,138648.0,526.0,142445949.0,1096651.0,0.035,0.0,0.0,0.0
308,2020-12-03,9571559.0,36595.0,139188.0,540.0,143557647.0,1111698.0,0.034,0.0,0.0,0.0
309,2020-12-04,9608211.0,36652.0,139700.0,512.0,144727749.0,1170102.0,0.034,0.0,0.0,0.0
310,2020-12-05,9644222.0,36011.0,140182.0,482.0,145885512.0,1157763.0,0.033,0.0,0.0,0.0
311,2020-12-06,9677203.0,32981.0,140573.0,391.0,146986575.0,1101063.0,0.033,0.0,0.0,0.0
312,2020-12-07,9703770.0,26567.0,140958.0,385.0,147787656.0,801081.0,0.033,0.0,0.0,0.0
313,2020-12-08,9735850.0,32080.0,141360.0,402.0,148814055.0,1026399.0,0.032,0.0,0.0,0.0
314,2020-12-09,9767371.0,31521.0,141772.0,412.0,149836767.0,1022712.0,0.031,0.0,0.0,0.0
315,2020-12-10,9796744.0,29373.0,142185.0,413.0,150759726.0,922959.0,0.031,0.0,0.0,0.0
316,2020-12-11,9826775.0,30031.0,142628.0,443.0,0.0,0.0,0.031,0.0,0.0,0.0
317,2020-12-12,9857029.0,30254.0,143019.0,391.0,152697399.0,0.0,0.031,0.0,0.0,0.0
318,2020-12-13,9884100.0,27071.0,143355.0,336.0,153711833.0,1014434.0,0.031,0.0,0.0,0.0
319,2020-12-14,9906165.0,22065.0,143709.0,354.0,154566990.0,855157.0,0.03,0.0,0.0,0.0
320,2020-12-15,9932547.0,26382.0,144096.0,387.0,155560655.0,993665.0,0.028999999999999998,0.0,0.0,0.0
321,2020-12-16,9956557.0,24010.0,144451.0,355.0,156646280.0,1085625.0,0.027999999999999997,0.0,0.0,0.0
322,2020-12-17,9979447.0,22890.0,144789.0,338.0,157805240.0,1158960.0,0.026000000000000002,0.0,0.0,0.0
323,2020-12-18,10004599.0,25152.0,145136.0,347.0,158918646.0,1113406.0,0.025,0.0,0.0,0.0
324,2020-12-19,10031223.0,26624.0,145477.0,341.0,160090514.0,1171868.0,0.024,0.0,0.0,0.0
325,2020-12-20,10055560.0,24337.0,145810.0,333.0,161198195.0,1107681.0,0.023,0.0,0.0,0.0
326,2020-12-21,10075116.0,19556.0,146111.0,301.0,162098329.0,900134.0,0.022000000000000002,0.0,0.0,0.0
327,2020-12-22,10099066.0,23950.0,146444.0,333.0,163170557.0,1072228.0,0.022000000000000002,0.0,0.0,0.0
328,2020-12-23,10123778.0,24712.0,146756.0,312.0,164268721.0,1098164.0,0.022000000000000002,0.0,0.0,0.0
329,2020-12-24,10146845.0,23067.0,147092.0,336.0,165308366.0,1039645.0,0.022000000000000002,0.0,0.0,0.0
330,2020-12-25,10169118.0,22273.0,147343.0,251.0,166305762.0,997396.0,0.022000000000000002,0.0,0.0,0.0
331,2020-12-26,10187850.0,18732.0,147622.0,279.0,167159289.0,853527.0,0.022000000000000002,0.0,0.0,0.0
332,2020-12-27,10207871.0,20021.0,147901.0,279.0,168102657.0,943368.0,0.022000000000000002,0.0,0.0,0.0
333,2020-12-28,10224303.0,16432.0,148153.0,252.0,168818054.0,715397.0,0.022000000000000002,0.0,0.0,0.0
334,2020-12-29,10244852.0,20549.0,148439.0,286.0,169801749.0,983695.0,0.022000000000000002,0.0,0.0,0.0
335,2020-12-30,10266674.0,21822.0,148738.0,299.0,170922030.0,1120281.0,0.021,0.0,0.0,0.0
336,2020-12-31,10266674.0,0.0,148738.0,0.0,172049274.0,1127244.0,0.018000000000000002,0.0,0.0,0.0
337,2021-01-01,10286709.0,20035.0,148994.0,256.0,173111694.0,1062420.0,0.017,0.0,0.0,0.0
338,2021-01-02,10323965.0,37256.0,149435.0,441.0,173941658.0,829964.0,0.02,0.0,0.0,0.0
339,2021-01-03,10340469.0,16504.0,149649.0,214.0,174899783.0,958125.0,0.02,0.0,0.0,0.0
340,2021-01-04,10356844.0,16375.0,149850.0,201.0,175635761.0,735978.0,0.019,0.0,0.0,0.0
341,2021-01-05,10374932.0,18088.0,150114.0,264.0,176531997.0,896236.0,0.019,0.0,0.0,0.0
342,2021-01-06,10395278.0,20346.0,150336.0,222.0,177463405.0,931408.0,0.02,0.0,0.0,0.0
343,2021-01-07,10413417.0,18139.0,150570.0,234.0,178400995.0,937590.0,0.023,0.0,0.0,0.0
344,2021-01-08,10413417.0,0.0,150570.0,0.0,179336364.0,935369.0,0.02,0.0,0.0,0.0
345,2021-01-09,10450284.0,36867.0,150999.0,429.0,180253315.0,916951.0,0.02,0.0,0.0,0.0
346,2021-01-10,10466595.0,16311.0,151160.0,161.0,181096622.0,843307.0,0.02,0.0,0.0,0.0
347,2021-01-11,10479179.0,12584.0,151327.0,167.0,181755831.0,659209.0,0.02,0.0,0.0,0.0
348,2021-01-12,10495147.0,15968.0,151529.0,202.0,182652887.0,897056.0,0.02,0.0,0.0,0.0
349,2021-01-13,10512093.0,16946.0,151727.0,198.0,183489114.0,836227.0,0.019,0.0,0.0,0.0
350,2021-01-14,10527683.0,15590.0,151918.0,191.0,184232305.0,743191.0,0.02,0.0,0.0,0.0
351,2021-01-15,10542841.0,15158.0,152093.0,175.0,184962401.0,730096.0,0.023,0.0,0.0,0.0
352,2021-01-16,10557985.0,15144.0,152274.0,181.0,185765491.0,803090.0,0.02,191181.0,191181.0,191181.0
353,2021-01-17,10571773.0,13788.0,152419.0,145.0,186544868.0,779377.0,0.019,224301.0,33120.0,224301.0
354,2021-01-18,10581823.0,10050.0,152556.0,137.0,187093036.0,548168.0,0.019,454049.0,229748.0,454049.0
355,2021-01-19,10595639.0,13816.0,152718.0,162.0,187802827.0,709791.0,0.02,674835.0,220786.0,674835.0
356,2021-01-20,10610883.0,15244.0,152869.0,151.0,188566947.0,764120.0,0.019,806484.0,131649.0,806484.0
357,2021-01-21,10625428.0,14545.0,153032.0,163.0,189347782.0,780835.0,0.019,1043534.0,237050.0,1043534.0
358,2021-01-22,10639684.0,14256.0,153184.0,152.0,190148024.0,800242.0,0.019,1390592.0,347058.0,1390592.0
359,2021-01-23,10654533.0,14849.0,153339.0,155.0,190985119.0,837095.0,0.018000000000000002,1582201.0,191609.0,1582201.0
360,2021-01-24,10667736.0,13203.0,153470.0,131.0,191766871.0,781752.0,0.018000000000000002,1615504.0,33303.0,1615504.0
361,2021-01-25,10676838.0,9102.0,153587.0,117.0,192337117.0,570246.0,0.018000000000000002,2023809.0,408305.0,2023809.0
362,2021-01-26,10689527.0,12689.0,153724.0,137.0,193062694.0,725577.0,0.018000000000000002,2029480.0,5671.0,2029480.0
363,2021-01-27,10701193.0,11666.0,153847.0,123.0,193613120.0,550426.0,0.018000000000000002,2355979.0,326499.0,2355979.0
364,2021-01-28,10720048.0,18855.0,154010.0,163.0,194338773.0,725653.0,0.019,2928053.0,572074.0,2928053.0
365,2021-01-29,10733130.0,13082.0,154147.0,137.0,195081079.0,742306.0,0.019,3500027.0,571974.0,3500027.0
366,2021-01-30,10746174.0,13044.0,154274.0,127.0,195837408.0,756329.0,0.019,3744334.0,244307.0,3744334.0
367,2021-01-31,10757610.0,11436.0,154392.0,118.0,196588372.0,750964.0,0.019,3758843.0,14509.0,3758843.0
368,2021-02-01,10766245.0,8635.0,154486.0,94.0,197092635.0,504263.0,0.019,3950156.0,191313.0,3950156.0
369,2021-02-02,10777284.0,11039.0,154596.0,110.0,197752057.0,659422.0,0.019,4138918.0,188762.0,4138918.0
370,2021-02-03,10790183.0,12899.0,154703.0,107.0,198473178.0,721121.0,0.018000000000000002,4449552.0,310634.0,4449552.0
371,2021-02-04,10802591.0,12408.0,154823.0,120.0,199216019.0,742841.0,0.017,4959445.0,509893.0,4959445.0
372,2021-02-05,10814304.0,11713.0,154918.0,95.0,199931795.0,715776.0,0.017,5416849.0,457404.0,5416849.0
373,2021-02-06,10826363.0,12059.0,154996.0,78.0,200672589.0,740794.0,0.017,5775322.0,358473.0,5775322.0
374,2021-02-07,10838194.0,11831.0,155080.0,84.0,201368378.0,695789.0,0.017,5812362.0,37040.0,5812362.0
375,2021-02-08,10847304.0,9110.0,155158.0,78.0,201900614.0,532236.0,0.017,6259008.0,446646.0,6259008.0
376,2021-02-09,10858371.0,11067.0,155252.0,94.0,202587752.0,687138.0,0.017,6611561.0,352553.0,6611561.0
377,2021-02-10,10871294.0,12923.0,155360.0,108.0,203324655.0,736903.0,0.017,7017114.0,405553.0,7017114.0
378,2021-02-11,10880603.0,9309.0,155447.0,87.0,204023840.0,699185.0,0.016,7505010.0,487896.0,7505010.0
379,2021-02-12,10892746.0,12143.0,155550.0,103.0,204789784.0,765944.0,0.016,7967647.0,462637.0,7967647.0
380,2021-02-13,10904940.0,12194.0,155642.0,92.0,205533398.0,743614.0,0.016,8052454.0,84807.0,8044786.0
381,2021-02-14,10916589.0,11649.0,155732.0,90.0,206230512.0,697114.0,0.016,0.0,0.0,0.0
382,2021-02-15,10925710.0,9121.0,155813.0,81.0,206716634.0,486122.0,0.016,8516771.0,0.0,8418653.0
383,2021-02-16,10937320.0,11610.0,155913.0,100.0,207332298.0,615664.0,0.017,8857341.0,340570.0,8641002.0
384,2021-02-17,10950201.0,12881.0,156014.0,101.0,207977229.0,644931.0,0.017,9186757.0,329416.0,8844641.0
385,2021-02-18,10963394.0,13193.0,156111.0,97.0,208703791.0,726562.0,0.018000000000000002,9846523.0,659766.0,9381591.0
386,2021-02-19,10977387.0,13993.0,156212.0,101.0,209474862.0,771071.0,0.018000000000000002,10449942.0,603419.0,9693000.0
387,2021-02-20,10991651.0,14264.0,156302.0,90.0,210261480.0,786618.0,0.018000000000000002,10838323.0,388381.0,9964383.0
388,2021-02-21,11005850.0,14199.0,156385.0,83.0,210931530.0,670050.0,0.019,11085173.0,246850.0,10124531.0
389,2021-02-22,11016434.0,10584.0,156463.0,78.0,211551746.0,620216.0,0.019,11424094.0,338921.0,10308552.0
390,2021-02-23,11030176.0,13742.0,156567.0,104.0,212230431.0,678685.0,0.019,11907392.0,483298.0,10585757.0
391,2021-02-24,11046914.0,16738.0,156705.0,138.0,213036275.0,805844.0,0.019,12366633.0,459241.0,10884879.0
392,2021-02-25,11063491.0,16577.0,156825.0,120.0,213829658.0,793383.0,0.02,13067047.0,700414.0,11206188.0
393,2021-02-26,11079979.0,16488.0,156938.0,113.0,214661465.0,831807.0,0.02,13756940.0,689893.0,11552857.0
394,2021-02-27,11096731.0,16752.0,157051.0,113.0,215435383.0,773918.0,0.02,14242547.0,485607.0,11788669.0
395,2021-02-28,11112241.0,15510.0,157157.0,106.0,216231106.0,795723.0,0.02,14301266.0,58719.0,11845075.0
396,2021-03-01,11124527.0,12286.0,157248.0,91.0,216858774.0,627668.0,0.02,14854136.0,552870.0,12256337.0
397,2021-03-02,11139516.0,14989.0,157346.0,98.0,217618057.0,759283.0,0.02,15620749.0,766613.0,12906771.0
398,2021-03-03,11156923.0,17407.0,157435.0,89.0,218403277.0,785220.0,0.02,16616048.0,995299.0,13739121.0
399,2021-03-04,11173761.0,16838.0,157548.0,113.0,219178908.0,775631.0,0.021,18005503.0,1389455.0,14796835.0
400,2021-03-05,11192045.0,18284.0,157656.0,108.0,219940742.0,761834.0,0.021,19497704.0,1492201.0,15996683.0
401,2021-03-06,11210799.0,18754.0,157756.0,100.0,220692677.0,751935.0,0.022000000000000002,20922344.0,1424640.0,17168303.0
402,2021-03-07,11229398.0,18599.0,157853.0,97.0,221430507.0,737830.0,0.023,20989010.0,66666.0,17227903.0
403,2021-03-08,11244786.0,15388.0,157930.0,77.0,0.0,0.0,0.023,23008733.0,2019723.0,18943283.0
404,2021-03-09,11262707.0,17921.0,158063.0,133.0,222716796.0,0.0,0.024,24367906.0,1359173.0,20004227.0
405,2021-03-10,11285561.0,22854.0,158189.0,126.0,223479877.0,763081.0,0.025,25685011.0,1317105.0,21034481.0
406,2021-03-11,11308846.0,23285.0,158306.0,117.0,224258293.0,778416.0,0.027000000000000003,26164920.0,479909.0,21435841.0
407,2021-03-12,11333728.0,24882.0,158446.0,140.0,224998638.0,740345.0,0.027999999999999997,28218457.0,2053537.0,23075504.0
408,2021-03-13,11359048.0,25320.0,158607.0,161.0,225839273.0,840635.0,0.028999999999999998,29738409.0,1519952.0,24307635.0
409,2021-03-14,11385339.0,26291.0,158725.0,118.0,226703641.0,864368.0,0.03,29908038.0,169629.0,24452385.0
410,2021-03-15,11409831.0,24492.0,158856.0,131.0,227407413.0,703772.0,0.031,32947432.0,3039394.0,27079484.0
411,2021-03-16,11438734.0,28903.0,159044.0,188.0,228280763.0,873350.0,0.032,35064536.0,2117104.0,28862037.0
412,2021-03-17,11474605.0,35871.0,159216.0,172.0,229249784.0,969021.0,0.033,37143255.0,2078719.0,30600787.0
413,2021-03-18,11514331.0,39726.0,159370.0,154.0,230313163.0,1063379.0,0.034,39339817.0,2196562.0,32426230.0
414,2021-03-19,11555284.0,40953.0,159558.0,188.0,231370546.0,1057383.0,0.035,42063392.0,2723575.0,34842030.0
415,2021-03-20,11599130.0,43846.0,159755.0,197.0,232431517.0,1060971.0,0.036000000000000004,44603841.0,2540449.0,37125187.0
416,2021-03-21,11646081.0,46951.0,159967.0,212.0,0.0,0.0,0.039,45065998.0,462157.0,37574302.0
417,2021-03-22,11686796.0,40715.0,160166.0,199.0,234445774.0,0.0,0.039,48494594.0,3428596.0,40631153.0
418,2021-03-23,11734058.0,47262.0,160441.0,275.0,235413233.0,967459.0,0.040999999999999995,50841286.0,2346692.0,42731952.0
419,2021-03-24,11787534.0,53476.0,160692.0,251.0,236438861.0,1025628.0,0.044000000000000004,53145709.0,2304423.0,44846538.0
420,2021-03-25,11846652.0,59118.0,160949.0,257.0,237503882.0,1065021.0,0.046,55504440.0,2358731.0,47001472.0
421,2021-03-26,11908910.0,62258.0,161240.0,291.0,238604638.0,1100756.0,0.049,58109773.0,2605333.0,49426618.0
422,2021-03-27,11971624.0,62714.0,161552.0,312.0,239769553.0,1164915.0,0.051,60269782.0,2160009.0,51441436.0
423,2021-03-28,12039644.0,68020.0,161843.0,291.0,240950842.0,1181289.0,0.052000000000000005,60530435.0,260653.0,51660234.0
424,2021-03-29,12095855.0,56211.0,162114.0,271.0,241864161.0,913319.0,0.055,61113354.0,582919.0,52211398.0
425,2021-03-30,12149335.0,53480.0,162468.0,354.0,242650025.0,785864.0,0.057,63054353.0,1940999.0,53989035.0
426,2021-03-31,12221665.0,72330.0,162927.0,459.0,243672940.0,1022915.0,0.06,65117896.0,2063543.0,55783201.0
427,2021-04-01,12303131.0,81466.0,163396.0,469.0,244798621.0,1125681.0,0.063,68789138.0,3671242.0,59148798.0
428,2021-04-02,12392260.0,89129.0,164110.0,714.0,245912587.0,1113966.0,0.066,73054295.0,4265157.0,63081589.0
429,2021-04-03,12485509.0,93249.0,164623.0,513.0,246959192.0,1046605.0,0.071,75979651.0,2925356.0,65739470.0
430,2021-04-04,12589067.0,103558.0,165101.0,478.0,248125908.0,1166716.0,0.077,79105163.0,3125512.0,68678838.0
431,2021-04-05,12686049.0,96982.0,165547.0,446.0,249019657.0,893749.0,0.08199999999999999,83110926.0,4005763.0,72277309.0
432,2021-04-06,12801785.0,115736.0,166177.0,630.0,250231269.0,1211612.0,0.086,87077474.0,3966548.0,75937015.0
433,2021-04-07,12928574.0,126789.0,166862.0,685.0,251439598.0,1208329.0,0.091,90198673.0,3121199.0,78763027.0
434,2021-04-08,13060542.0,131968.0,167642.0,780.0,252677379.0,1237781.0,0.096,94334262.0,4135589.0,82456522.0
435,2021-04-09,13205926.0,145384.0,168436.0,794.0,254041584.0,1364205.0,0.1,98075160.0,3740898.0,85763852.0
436,2021-04-10,13358805.0,152879.0,169275.0,839.0,255214803.0,1173219.0,0.106,101595147.0,3519987.0,88885961.0
437,2021-04-11,13527717.0,168912.0,170179.0,904.0,256626850.0,1412047.0,0.11,104528565.0,2933418.0,91587400.0
438,2021-04-12,13689453.0,161736.0,171058.0,879.0,257806986.0,1180136.0,0.114,108533085.0,4004520.0,95043039.0
439,2021-04-13,13873825.0,184372.0,172085.0,1027.0,259207108.0,1400122.0,0.11900000000000001,111179578.0,2646493.0,97301914.0
440,2021-04-14,14074564.0,200739.0,173123.0,1038.0,260618866.0,1411758.0,0.125,114493238.0,3313660.0,100179199.0
441,2021-04-15,14291917.0,217353.0,174308.0,1185.0,262003415.0,1384549.0,0.132,117223509.0,2730271.0,102349255.0
442,2021-04-16,14526609.0,234692.0,175649.0,1341.0,263476625.0,1473210.0,0.14,119937641.0,2714132.0,104408484.0
443,2021-04-17,14788003.0,261394.0,177150.0,1501.0,264972022.0,1495397.0,0.146,122622590.0,2684949.0,106431076.0
444,2021-04-18,15061805.0,273802.0,178769.0,1619.0,266538416.0,1566394.0,0.155,123852566.0,1229976.0,107371770.0
445,2021-04-19,15320972.0,259167.0,180530.0,1761.0,267894549.0,1356133.0,0.162,127129113.0,3276547.0,109659181.0
446,2021-04-20,15616130.0,295158.0,182553.0,2023.0,269414035.0,1519486.0,0.171,0.0,0.0,0.0
447,2021-04-21,15930774.0,314644.0,184657.0,2104.0,271053392.0,1639357.0,0.17800000000000002,129646105.0,0.0,111673361.0
448,2021-04-22,16263695.0,332921.0,186920.0,2263.0,272705103.0,1651711.0,0.184,132754608.0,3108503.0,113584269.0
449,2021-04-23,16610481.0,346786.0,189544.0,2624.0,274445653.0,1740550.0,0.19,0.0,0.0,0.0
450,2021-04-24,16960172.0,349691.0,192311.0,2767.0,276199222.0,1753569.0,0.193,0.0,0.0,0.0
451,2021-04-25,17313163.0,352991.0,195123.0,2812.0,277918810.0,1719588.0,0.198,139185173.0,0.0,117795008.0
452,2021-04-26,17636186.0,323023.0,197894.0,2771.0,279321177.0,1402367.0,0.203,142524947.0,3339774.0,119886252.0
453,2021-04-27,17997113.0,360927.0,201187.0,3293.0,280979877.0,1658700.0,0.20600000000000002,144879233.0,2354286.0,121263287.0
454,2021-04-28,18376421.0,379308.0,204832.0,3645.0,282703789.0,1723912.0,0.21,147053392.0,2174159.0,122538179.0
455,2021-04-29,18762976.0,386555.0,208330.0,3498.0,284471979.0,1768190.0,0.212,149268772.0,2215380.0,123811908.0
